feature_name,feature_label,feature_group,feature_family,task_specific,diagnostic_strength,direction_consistency,language_specificity,task_specificity_score,valid_cells,valid_languages,valid_manifest_tasks,valid_paper_task_labels,stability_score,interpretation_category,language_specificity_threshold,task_specificity_threshold
par_mfcc_12_std,mfcc 12 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_12_skew,mfcc 12 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_12_kurtosis,mfcc 12 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_12_mean,delta mfcc 12 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_12_std,delta mfcc 12 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_13_mean,mfcc 13 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_13_std,mfcc 13 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_13_skew,mfcc 13 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_13_kurtosis,mfcc 13 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_13_mean,delta mfcc 13 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_13_std,delta mfcc 13 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_centroid_mean,spectral centroid mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_centroid_std,spectral centroid std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_centroid_skew,spectral centroid skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_centroid_kurtosis,spectral centroid kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_bandwidth_mean,spectral bandwidth mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_bandwidth_std,spectral bandwidth std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_bandwidth_skew,spectral bandwidth skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_bandwidth_kurtosis,spectral bandwidth kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_rolloff_mean,spectral rolloff mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_rolloff_std,spectral rolloff std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_rolloff_skew,spectral rolloff skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_rolloff_kurtosis,spectral rolloff kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_flatness_mean,spectral flatness mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_flatness_std,spectral flatness std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_flatness_skew,spectral flatness skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_spectral_flatness_kurtosis,spectral flatness kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_rms_mean,rms mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_rms_std,rms std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_rms_skew,rms skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_rms_kurtosis,rms kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_zcr_mean,zcr mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_zcr_std,zcr std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_zcr_skew,zcr skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_zcr_kurtosis,zcr kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_mean,paralinguistic F0 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_std,paralinguistic F0 variability,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_min,f0 min,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_max,f0 max,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_median,f0 median,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_q25,f0 q25,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_q75,f0 q75,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_f0_iqr,paralinguistic F0 IQR,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_voiced_frame_ratio,voiced frame ratio,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_nonzero_rms_ratio,nonzero rms ratio,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
